"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB39002",3,23684.2105263158,"11_1",334.13284,607.5,"Multiple",NA,NA,"Mytilin A","C13H20N2O8","-","M+H_[+1]","ISgroup_11_40_14",3300716.45365854,0.132839999999987
"HMDB39806",3,26732.6732673267,"7_1",120.09073,345.7,"Multiple",NA,NA,"1-Hexanethiol","C6H14S","-","M+H_[+1]","ISgroup_7_9_10",17007829.6512195,0.0907299999999935
"HMDB39806",3,26732.6732673267,"7_1",119.08984,345.7,"Multiple",119.0889,7.89,"1-Hexanethiol","C6H14S","118.081621138","M+H","ISgroup_7_9_9",241175605.3,0.09
"HMDB39806",3,26732.6732673267,"7_1",120.09316,345.8,"Multiple",NA,NA,"1-Hexanethiol","C6H14S","-","M+H_[+1]","ISgroup_7_9_10",4607122.92926829,0.0931599999999975
"HMDB40237",3,25961.5384615384,"16_1",147.04749,416.9,"Multiple",147.04743,0.41,"Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone","C6H10O2S","146.040150254","M+H","ISgroup_16_1_5",24768510.3,0.047
"HMDB40237",3,25961.5384615384,"16_1",148.0508,417,"Multiple",NA,NA,"Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone","C6H10O2S","-","M+H_[+1]","ISgroup_16_1_6",1305379.21707317,0.0508000000000095
"HMDB40237",3,25961.5384615384,"16_1",149.04334,417.3,"Multiple",NA,NA,"Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone","C6H10O2S","-","M+H_[+2]","ISgroup_16_1_5",813364.553658537,0.0433400000000006
"HMDB40263",3,26470.5882352941,"7_1",136.05083,493.5,"Multiple",NA,NA,"Ethyl 2-(methylthio)acetate","C5H10O2S","-","M+H_[+1]","ISgroup_7_11_6",55716836.9292683,0.0508299999999906
"HMDB40263",3,26470.5882352941,"7_1",135.04747,493.3,"Multiple",135.04743,0.3,"Ethyl 2-(methylthio)acetate","C5H10O2S","134.040150254","M+H","ISgroup_7_11_5",982305323.4,0.047
"HMDB40410",3,26470.5882352941,"7_1",135.04747,493.3,"Multiple",135.04743,0.3,"Ethyl 3-mercaptopropanoic acid","C5H10O2S","134.040150254","M+H","ISgroup_7_11_5",982305323.4,0.047
"HMDB40410",3,26470.5882352941,"7_1",136.05083,493.5,"Multiple",NA,NA,"Ethyl 3-mercaptopropanoic acid","C5H10O2S","-","M+H_[+1]","ISgroup_7_11_6",55716836.9292683,0.0508299999999906
"HMDB41878",3,25233.6448598132,"6_1",74.09709,542.1,"Multiple",74.09643,8.91,"Diethylamine","C4H11N","73.089149357","M+H","ISgroup_6_36_10",90955588.2,0.097
"HMDB41878",3,25233.6448598132,"6_1",75.10045,542.8,"Multiple",NA,NA,"Diethylamine","C4H11N","-","M+H_[+1]","ISgroup_6_36_11",3860452.78536585,0.100449999999995
"HMDB60650",3,25714.2857142857,"8_1",132.10201,476.4,"Multiple",132.1019,0.83,"N-(2-Hydroxyethyl)-morpholine","C6H13NO2","131.094628665","M+H","ISgroup_8_26_11",534401891,0.102
"HMDB60650",3,25714.2857142857,"8_1",134.10618,476.9,"Multiple",NA,NA,"N-(2-Hydroxyethyl)-morpholine","C6H13NO2","-","M+H_[+2]","ISgroup_8_26_11",1403676.49512195,0.106179999999995
"HMDB60650",3,25714.2857142857,"8_1",133.10538,476.5,"Multiple",NA,NA,"N-(2-Hydroxyethyl)-morpholine","C6H13NO2","-","M+H_[+1]","ISgroup_8_26_11",33905553.8097561,0.105379999999997
"HMDB60722",3,27000,"12_1",139.05838,379.6,"Multiple",NA,NA,"2-Pyridylacetic acid","C7H7NO2","-","M+H_[+1]","ISgroup_12_9_6",17539383.4268293,0.0583799999999997
"HMDB60722",3,27000,"1_1",139.05293,230.9,"Multiple",NA,NA,"2-Pyridylacetic acid","C7H7NO2","-","M+H_[+1]","ISgroup_1_3_6",5802299.18048781,0.0529300000000035
"HMDB60722",3,27000,"12_1",138.05503,379.6,"Multiple",138.05495,0.58,"2-Pyridylacetic acid","C7H7NO2","137.047678473","M+H","ISgroup_12_9_6",243089071.2,0.055
"HMDB60722",3,27000,"1_1",139.05923,230.9,"Multiple",NA,NA,"2-Pyridylacetic acid","C7H7NO2","-","M+H_[+1]","ISgroup_1_3_6",22254338.6341463,0.0592300000000137
"HMDB60722",3,27000,"1_1",138.05587,230.9,"Multiple",138.05495,6.66,"2-Pyridylacetic acid","C7H7NO2","137.047678473","M+H","ISgroup_1_3_6",450330980.4,0.056
"HMDB00064",2,19,"17_1",132.07689,576.6,"Multiple",132.07675,1.06,"Creatine","C4H9N3O2","131.069476547","M+H","ISgroup_17_22_8",119867817.1,0.077
"HMDB00092",2,19,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"Dimethylglycine","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB00122",2,21,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00122",2,21,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00122",2,21,"10_1",181.06946,496,"Multiple",181.07066,6.63,"D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00143",2,15,"10_1",181.06946,496,"Multiple",181.07066,6.63,"D-Galactose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00143",2,15,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"D-Galactose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00143",2,15,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"D-Galactose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00158",2,18,"17_1",182.08127,492.5,"Multiple",182.08117,0.55,"L-Tyrosine","C9H11NO3","181.073893223","M+H","ISgroup_17_16_9",6732136.9,0.081
"HMDB00162",2,21,"17_1",116.07089,449.1,"Multiple",116.0706,2.5,"L-Proline","C5H9NO2","115.063328537","M+H","ISgroup_17_12_8",96049652.9,0.071
"HMDB00167",2,25,"17_1",120.06577,589.1,"Multiple",120.06552,2.08,"L-Threonine","C4H9NO3","119.058243159","M+H","ISgroup_17_22_7",4659204.9,0.066
"HMDB00169",2,18,"10_1",181.06946,496,"Multiple",181.07066,6.63,"D-Mannose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00169",2,18,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"D-Mannose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00169",2,18,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"D-Mannose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00177",2,18,"17_1",156.07687,584.2,"Multiple",156.07675,0.77,"L-Histidine","C6H9N3O2","155.069476547","M+H","ISgroup_17_22_8",11104526.1,0.077
"HMDB00182",2,18,"17_1",147.11284,964.7,"Multiple",147.1128,0.27,"L-Lysine","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB00187",2,19,"17_1",106.0503,626.4,"Multiple",106.04987,4.05,"L-Serine","C3H7NO3","105.042593095","M+H","ISgroup_17_24_6",2687297.3,0.05
"HMDB00211",2,15,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00211",2,15,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00211",2,15,"10_1",181.06946,496,"Multiple",181.07066,6.63,"Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00516",2,15,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"Beta-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00516",2,15,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"Beta-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00516",2,15,"10_1",181.06946,496,"Multiple",181.07066,6.63,"Beta-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00660",2,18,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"D-Fructose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00660",2,18,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"D-Fructose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00660",2,18,"10_1",181.06946,496,"Multiple",181.07066,6.63,"D-Fructose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00696",2,28,"17_1",150.05835,379.7,"Multiple",150.05833,0.13,"L-Methionine","C5H11NO2S","149.051049291","M+H","ISgroup_17_8_6",11916310.7,0.058
"HMDB00904",2,12,"17_1",176.10311,644.7,"Multiple",176.10297,0.79,"Citrulline","C6H13N3O3","175.095691297","M+H","ISgroup_17_25_11",4785621.3,0.103
"HMDB03345",2,24,"7_1",181.0694,590.8,"Multiple",181.07066,6.96,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB03345",2,24,"11_1",181.06943,567.3,"Multiple",181.07066,6.79,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB03345",2,24,"10_1",181.06946,496,"Multiple",181.07066,6.63,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB03406",2,25,"17_1",106.0503,626.4,"Multiple",106.04987,4.05,"D-Serine","C3H7NO3","105.042593095","M+H","ISgroup_17_24_6",2687297.3,0.05
"HMDB00014",1,9,"9_1",228.09795,290.7,"Multiple",228.09788,0.31,"Deoxycytidine","C9H13N3O4","227.090605919","M+H","ISgroup_9_1_10",2584726.7,0.098
"HMDB00043",1,9,"7_1",118.08645,345.7,"Multiple",118.08625,1.69,"Betaine","C5H11NO2","117.078978601","M+H","ISgroup_7_9_9",4116585670.5,0.086
"HMDB00050",1,9,"7_1",268.10411,213.6,"Multiple",268.10403,0.3,"Adenosine","C10H13N5O4","267.096753929","M+H","ISgroup_7_4_11",157660140.9,0.104
"HMDB00085",1,9,"7_1",268.10411,213.6,"Multiple",268.10403,0.3,"Deoxyguanosine","C10H13N5O4","267.096753929","M+H","ISgroup_7_4_11",157660140.9,0.104
"HMDB00086",1,9,"17_1",258.11023,579.5,"Multiple",258.1101,0.5,"Glycerophosphocholine","C8H20NO6P","257.102823889","M+H","ISgroup_17_22_12",29682830.1,0.11
"HMDB00089",1,9,"2_1",244.0929,391.3,"Multiple",244.0928,0.41,"Cytidine","C9H13N3O5","243.085520541","M+H","ISgroup_2_17_10",12122232.4,0.093
"HMDB00101",1,9,"8_1",252.1092,178,"Multiple",252.10912,0.32,"Deoxyadenosine","C10H13N5O3","251.101839307","M+H","ISgroup_8_1_11",143279471.3,0.109
"HMDB00112",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"Gamma-Aminobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB00123",1,9,"12_1",76.03997,627.3,"Multiple",76.0393,8.81,"Glycine","C2H5NO2","75.032028409","M+H","ISgroup_12_32_4",5250723.2,0.04
"HMDB00128",1,9,"7_5",118.06157,625,"Multiple",118.0611,3.98,"Guanidoacetic acid","C3H7N3O2","117.053826483","M+H","ISgroup_7_13_7",1748406.4,0.062
"HMDB00133",1,9,"2_1",284.09894,447.2,"Multiple",284.09894,0,"Guanosine","C10H13N5O5","283.091668551","M+H","ISgroup_2_18_10",5479278.4,0.099
"HMDB00191",1,9,"7_1",134.04493,668,"Multiple",134.04478,1.12,"L-Aspartic acid","C4H7NO4","133.037507717","M+H","ISgroup_7_13_5",3843741.6,0.045
"HMDB00195",1,9,"2_1",269.0881,366.6,"Multiple",269.08805,0.19,"Inosine","C10H12N4O5","268.080769514","M+H","ISgroup_2_15_9",6628196.7,0.088
"HMDB00201",1,9,"17_1",204.12315,338.5,"Multiple",204.12303,0.59,"L-Acetylcarnitine","C9H17NO4","203.115758037","M+H","ISgroup_17_6_13",157193746.6,0.123
"HMDB00206",1,9,"7_1",189.12346,417.2,"Multiple",189.12337,0.48,"N6-Acetyl-L-lysine","C8H16N2O3","188.116092388","M+H","ISgroup_7_11_13",2362940.6,0.123
"HMDB00209",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"Phenylacetic acid","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB00244",1,9,"7_1",377.14584,606,"Multiple",377.14556,0.74,"Riboflavin","C17H20N4O6","376.138284392","M+H","ISgroup_7_12_15",2349365.4,0.146
"HMDB00251",1,9,"7_1",126.02214,585,"Multiple",126.02194,1.59,"Taurine","C2H7NO3S","125.014663785","M+H","ISgroup_7_12_3",9052882,0.022
"HMDB00425",1,9,"2_1",269.0881,366.6,"Multiple",269.08671,5.17,"3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid","C9H16O9","268.07943211","M+H","ISgroup_2_15_9",6628196.7,0.088
"HMDB00426",1,9,"16_1",149.04334,417.3,"Multiple",149.04445,7.45,"Citramalic acid","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB00428",1,9,"16_1",149.04334,417.3,"Multiple",149.04445,7.45,"3-Hydroxyglutaric acid","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB00446",1,9,"7_1",189.12346,417.2,"Multiple",189.12337,0.48,"N-Alpha-acetyllysine","C8H16N2O3","188.116092388","M+H","ISgroup_7_11_13",2362940.6,0.123
"HMDB00452",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"L-Alpha-aminobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB00459",1,9,"9_1",158.08128,394.7,"Multiple",158.08117,0.7,"3-Methylcrotonylglycine","C7H11NO3","157.073893223","M+H","ISgroup_9_10_9",7765588.8,0.081
"HMDB00481",1,9,"2_1",269.0881,366.6,"Multiple",269.08805,0.19,"Allopurinol riboside","C10H12N4O5","268.080769514","M+H","ISgroup_2_15_9",6628196.7,0.088
"HMDB00508",1,9,"15_1",153.07723,358.7,"Multiple",153.07575,9.67,"Ribitol","C5H12O5","152.068473494","M+H","ISgroup_15_9_8",18792363.7,0.077
"HMDB00517",1,9,"12_1",175.11908,1008.3,"Multiple",175.11895,0.74,"L-Arginine","C6H14N4O2","174.111675712","M+H","ISgroup_12_69_12",44936850.9,0.119
"HMDB00539",1,9,"10_1",167.05376,416.1,"Multiple",167.05501,7.48,"Arabinonic acid","C5H10O6","166.047738052","M+H","ISgroup_10_16_6",1469281.1,0.054
"HMDB00562",1,9,"7_1",114.06651,242.9,"Multiple",114.06619,2.81,"Creatinine","C4H7N3O","113.058911861","M+H","ISgroup_7_6_7",5797180.3,0.067
"HMDB00568",1,9,"15_1",153.07723,358.7,"Multiple",153.07575,9.67,"D-Arabitol","C5H12O5","152.068473494","M+H","ISgroup_15_9_8",18792363.7,0.077
"HMDB00606",1,9,"16_1",149.04334,417.3,"Multiple",149.04445,7.45,"D-2-Hydroxyglutaric acid","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB00613",1,9,"7_3",137.04327,493.3,"Multiple",137.04445,8.61,"Erythronic acid","C4H8O5","136.037173366","M+H","ISgroup_7_11_5",51862538.1,0.043
"HMDB00650",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"D-Alpha-aminobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB00694",1,9,"16_1",149.04334,417.3,"Multiple",149.04445,7.45,"L-2-Hydroxyglutaric acid","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB00719",1,9,"17_1",120.06577,589.1,"Multiple",120.06552,2.08,"L-Homoserine","C4H9NO3","119.058243159","M+H","ISgroup_17_22_7",4659204.9,0.066
"HMDB00721",1,9,"7_1",173.0922,414.2,"Multiple",173.09207,0.75,"Glycylproline","C7H12N2O3","172.08479226","M+H","ISgroup_7_11_10",12577469.7,0.092
"HMDB00759",1,9,"7_1",189.12346,417.2,"Multiple",189.12337,0.48,"Glycyl-L-leucine","C8H16N2O3","188.116092388","M+H","ISgroup_7_11_13",2362940.6,0.123
"HMDB00824",1,9,"17_1",218.13864,259.1,"Multiple",218.13868,0.18,"Propionylcarnitine","C10H19NO4","217.131408101","M+H","ISgroup_17_2_14",117913733.7,0.139
"HMDB00830",1,9,"7_1",268.10411,213.6,"Multiple",268.10269,5.3,"Neuraminic acid","C9H17NO8","267.095416525","M+H","ISgroup_7_4_11",157660140.9,0.104
"HMDB00854",1,9,"9_1",175.07146,642.1,"Multiple",175.07133,0.74,"Formiminoglutamic acid","C6H10N2O4","174.064056818","M+H","ISgroup_9_33_8",890131.3,0.071
"HMDB00867",1,9,"10_1",167.05376,416.1,"Multiple",167.05501,7.48,"Ribonic acid","C5H10O6","166.047738052","M+H","ISgroup_10_16_6",1469281.1,0.054
"HMDB00883",1,9,"7_1",118.08645,345.7,"Multiple",118.08625,1.69,"L-Valine","C5H11NO2","117.078978601","M+H","ISgroup_7_9_9",4116585670.5,0.086
"HMDB00943",1,9,"7_3",137.04327,493.3,"Multiple",137.04445,8.61,"Threonic acid","C4H8O5","136.037173366","M+H","ISgroup_7_11_5",51862538.1,0.043
"HMDB00959",1,9,"9_1",158.08128,394.7,"Multiple",158.08117,0.7,"Tiglylglycine","C7H11NO3","157.073893223","M+H","ISgroup_9_10_9",7765588.8,0.081
"HMDB00982",1,9,"17_1",258.11023,579.5,"Multiple",258.10845,6.9,"5-Methylcytidine","C10H15N3O5","257.101170605","M+H","ISgroup_17_22_12",29682830.1,0.11
"HMDB01119",1,9,"17_1",182.08127,492.5,"Multiple",182.08117,0.55,"4-Hydroxy-4-(3-pyridyl)-butanoic acid","C9H11NO3","181.073893223","M+H","ISgroup_17_16_9",6732136.9,0.081
"HMDB01164",1,9,"7_1",113.06006,101.8,"Multiple",113.05971,3.1,"trans-12-Dihydrobenzene-12-diol","C6H8O2","112.0524295","M+H","ISgroup_7_1_7",14205014.7,0.06
"HMDB01173",1,9,"2_1",298.09682,149.5,"Multiple",298.09684,0.07,"5-Methylthioadenosine","C11H15N5O3S","297.089560061","M+H","ISgroup_2_1_10",50434909.6,0.097
"HMDB01189",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"2(N)-Methyl-norsalsolinol","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB01325",1,9,"18_1",189.15982,848.2,"Multiple",189.15975,0.37,"N6N6N6-Trimethyl-L-lysine","C9H20N2O2","188.152477894","M+H","ISgroup_18_62_16",21333608,0.16
"HMDB01382",1,9,"7_1",118.08645,345.7,"Multiple",118.08625,1.69,"Vaporole","C5H11NO2","117.078978601","M+H","ISgroup_7_9_9",4116585670.5,0.086
"HMDB01406",1,9,"18_1",123.0555,154.7,"Multiple",123.05529,1.71,"Niacinamide","C6H6N2O","122.048012824","M+H","ISgroup_18_1_6",51687639.4,0.055
"HMDB01527",1,9,"7_1",121.03202,415.9,"Multiple",121.03178,1.98,"3-Methylthiopropionic acid","C4H8O2S","120.02450019","M+H","ISgroup_7_11_4",265686643.8,0.032
"HMDB01851",1,9,"15_1",153.07723,358.7,"Multiple",153.07575,9.67,"L-Arabitol","C5H12O5","152.068473494","M+H","ISgroup_15_9_8",18792363.7,0.077
"HMDB01859",1,9,"7_1",152.07067,130,"Multiple",152.0706,0.46,"Acetaminophen","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB01867",1,9,"7_1",195.07642,522.8,"Multiple",195.07642,0,"4-Aminohippuric acid","C9H10N2O3","194.069142196","M+H","ISgroup_7_12_8",1576241.9,0.076
"HMDB01900",1,9,"16_1",149.04334,417.3,"Multiple",149.04445,7.45,"Ribonolactone","C5H8O5","148.037173366","M+H","ISgroup_16_1_5",813364.6,0.043
"HMDB01906",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"2-Aminoisobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB01919",1,9,"7_1",338.05019,548.3,"Multiple",338.05221,5.98,"Famotidine","C8H15N7O2S3","337.044934829","M+H","ISgroup_7_12_6",52870863.5,0.05
"HMDB01983",1,9,"8_1",252.1092,178,"Multiple",252.10912,0.32,"5-Deoxyadenosine","C10H13N5O3","251.101839307","M+H","ISgroup_8_1_11",143279471.3,0.109
"HMDB02039",1,9,"17_1",86.06062,615.6,"Multiple",86.06004,6.74,"2-Pyrrolidinone","C4H7NO","85.052763851","M+H","ISgroup_17_24_7",5473296.1,0.061
"HMDB02044",1,9,"2_1",300.09242,158.6,"Multiple",300.09386,4.8,"8-Hydroxyguanosine","C10H13N5O6","299.086583173","M+H","ISgroup_2_1_10",4989295.9,0.092
"HMDB02099",1,9,"7_1",150.07752,298.8,"Multiple",150.07742,0.67,"6-Methyladenine","C6H7N5","149.070145249","M+H","ISgroup_7_8_8",1949741.8,0.078
"HMDB02141",1,9,"7_1",118.08645,345.7,"Multiple",118.08625,1.69,"N-Methyl-a-aminoisobutyric acid","C5H11NO2","117.078978601","M+H","ISgroup_7_9_9",4116585670.5,0.086
"HMDB02144",1,9,"12_1",141.06593,343.9,"Multiple",141.06585,0.57,"13-Dimethyluracil","C6H8N2O2","140.05857751","M+H","ISgroup_12_7_7",14899953.1,0.066
"HMDB02166",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"(S)-b-aminoisobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB02184",1,9,"17_1",182.08127,492.5,"Multiple",182.08117,0.55,"L-Threo-3-Phenylserine","C9H11NO3","181.073893223","M+H","ISgroup_17_16_9",6732136.9,0.081
"HMDB02201",1,9,"5_1",176.09182,577.8,"Multiple",176.09173,0.51,"N-Carboxyethyl-g-aminobutyric acid","C7H13NO4","175.084457909","M+H","ISgroup_5_27_10",18838257.4,0.092
"HMDB02210",1,9,"7_1",152.07067,130,"Multiple",152.0706,0.46,"2-Phenylglycine","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB02271",1,9,"12_1",141.06593,343.9,"Multiple",141.06585,0.57,"Imidazolepropionic acid","C6H8N2O2","140.05857751","M+H","ISgroup_12_7_7",14899953.1,0.066
"HMDB02299",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"(R)-b-aminoisobutyric acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB02340",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"2-Methylbenzoic acid","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB02820",1,9,"12_1",141.06593,343.9,"Multiple",141.06585,0.57,"Methylimidazoleacetic acid","C6H8N2O2","140.05857751","M+H","ISgroup_12_7_7",14899953.1,0.066
"HMDB02917",1,9,"15_1",153.07723,358.7,"Multiple",153.07575,9.67,"D-Xylitol","C5H12O5","152.068473494","M+H","ISgroup_15_9_8",18792363.7,0.077
"HMDB03040",1,9,"2_1",269.0881,366.6,"Multiple",269.08805,0.19,"Arabinosylhypoxanthine","C10H12N4O5","268.080769514","M+H","ISgroup_2_15_9",6628196.7,0.088
"HMDB03148",1,9,"17_1",176.10311,644.7,"Multiple",176.10297,0.79,"Argininic acid","C6H13N3O3","175.095691297","M+H","ISgroup_17_25_11",4785621.3,0.103
"HMDB03254",1,9,"8_1",252.1092,178,"Multiple",252.10778,5.63,"Muramic acid","C9H17NO7","251.100501903","M+H","ISgroup_8_1_11",143279471.3,0.109
"HMDB03331",1,9,"11_1",282.11848,604.1,"Multiple",282.11968,4.25,"1-Methyladenosine","C11H15N5O4","281.112403993","M+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB03333",1,9,"2_1",284.09894,447.2,"Multiple",284.09894,0,"8-Hydroxy-deoxyguanosine","C10H13N5O5","283.091668551","M+H","ISgroup_2_18_10",5479278.4,0.099
"HMDB03355",1,9,"7_1",118.08645,345.7,"Multiple",118.08625,1.69,"5-Aminopentanoic acid","C5H11NO2","117.078978601","M+H","ISgroup_7_9_9",4116585670.5,0.086
"HMDB03405",1,9,"17_1",147.11284,964.7,"Multiple",147.1128,0.27,"D-Lysine","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB03411",1,9,"17_1",116.07089,449.1,"Multiple",116.0706,2.5,"D-Proline","C5H9NO2","115.063328537","M+H","ISgroup_17_12_8",96049652.9,0.071
"HMDB03416",1,9,"12_1",175.11908,1008.3,"Multiple",175.11895,0.74,"D-Arginine","C6H14N4O2","174.111675712","M+H","ISgroup_12_69_12",44936850.9,0.119
"HMDB03464",1,9,"7_1",146.09246,592.1,"Multiple",146.0924,0.41,"4-Guanidinobutanoic acid","C5H11N3O2","145.085126611","M+H","ISgroup_7_12_10",2553667.6,0.092
"HMDB03767",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"4-Hydroxyphenylacetaldehyde","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB03831",1,9,"17_1",182.08127,492.5,"Multiple",182.08117,0.55,"Beta-Tyrosine","C9H11NO3","181.073893223","M+H","ISgroup_17_16_9",6732136.9,0.081
"HMDB03911",1,9,"17_1",104.07104,615.9,"Multiple",104.0706,4.23,"3-Aminoisobutanoic acid","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB04041",1,9,"17_1",120.06577,589.1,"Multiple",120.06552,2.08,"L-Allothreonine","C4H9NO3","119.058243159","M+H","ISgroup_17_22_7",4659204.9,0.066
"HMDB04044",1,9,"11_1",282.11848,604.1,"Multiple",282.11968,4.25,"N6-Methyladenosine","C11H15N5O4","281.112403993","M+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB04326",1,9,"11_1",282.11848,604.1,"Multiple",282.11968,4.25,"2-O-Methyladenosine","C11H15N5O4","281.112403993","M+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB04437",1,9,"7_1",106.08667,464.3,"Multiple",106.08625,3.96,"Diethanolamine","C4H11NO2","105.078978601","M+H","ISgroup_7_11_9",8223180.4,0.087
"HMDB04816",1,9,"7_1",154.07237,455.1,"Multiple",154.07234,0.19,"FAPy-adenine","C5H7N5O","153.065059871","M+H","ISgroup_7_11_8",837585.4,0.072
"HMDB04988",1,9,"12_1",141.06593,343.9,"Multiple",141.06585,0.57,"Pi-Methylimidazoleacetic acid","C6H8N2O2","140.05857751","M+H","ISgroup_12_7_7",14899953.1,0.066
