"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB03406",2,25,"17_1",106.0503,626.4,"Unique",106.04987,4.05,"D-Serine","C3H7NO3","105.042593095","M+H","ISgroup_17_24_6",2687297.3,0.05
"HMDB03345",2,24,"7_1",181.0694,590.8,"Unique",181.07066,6.96,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB03345",2,24,"11_1",181.06943,567.3,"Unique",181.07066,6.79,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB03345",2,24,"10_1",181.06946,496,"Unique",181.07066,6.63,"Alpha-D-Glucose","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00904",2,12,"17_1",176.10311,644.7,"Unique",176.10297,0.79,"Citrulline","C6H13N3O3","175.095691297","M+H","ISgroup_17_25_11",4785621.3,0.103
"HMDB00696",2,28,"17_1",150.05835,379.7,"Unique",150.05833,0.13,"L-Methionine","C5H11NO2S","149.051049291","M+H","ISgroup_17_8_6",11916310.7,0.058
"HMDB00182",2,18,"17_1",147.11284,964.7,"Unique",147.1128,0.27,"L-Lysine","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB00177",2,18,"17_1",156.07687,584.2,"Unique",156.07675,0.77,"L-Histidine","C6H9N3O2","155.069476547","M+H","ISgroup_17_22_8",11104526.1,0.077
"HMDB00167",2,25,"17_1",120.06577,589.1,"Unique",120.06552,2.08,"L-Threonine","C4H9NO3","119.058243159","M+H","ISgroup_17_22_7",4659204.9,0.066
"HMDB00162",2,21,"17_1",116.07089,449.1,"Unique",116.0706,2.5,"L-Proline","C5H9NO2","115.063328537","M+H","ISgroup_17_12_8",96049652.9,0.071
"HMDB00158",2,18,"17_1",182.08127,492.5,"Unique",182.08117,0.55,"L-Tyrosine","C9H11NO3","181.073893223","M+H","ISgroup_17_16_9",6732136.9,0.081
"HMDB00092",2,19,"17_1",104.07104,615.9,"Unique",104.0706,4.23,"Dimethylglycine","C4H9NO2","103.063328537","M+H","ISgroup_17_24_8",31795189.2,0.071
"HMDB00064",2,19,"17_1",132.07689,576.6,"Unique",132.07675,1.06,"Creatine","C4H9N3O2","131.069476547","M+H","ISgroup_17_22_8",119867817.1,0.077
"HMDB61157",1,9,"7_1",148.09687,410.6,"Multiple",148.09682,0.34,"N-(2-Hydroxyethyl)-morpholine N-oxide","C6H13NO3","147.089543287","M+H","ISgroup_7_11_10",58534719.1,0.097
"HMDB61039",1,9,"7_1",275.07137,591.4,"Multiple",275.07364,8.25,"modafinil acid","C15H14O3S","274.066365004","M+H","ISgroup_7_12_8",3138089,0.071
"HMDB60804",1,9,"3_1",184.03028,578.3,"Unique",184.02876,8.26,"8-Hydroxythioguanine","C5H5N5OS","183.021480497","M+H","ISgroup_3_1_4",48903397.1,0.03
"HMDB60748",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"3-O-Methyl-a-methyldopamine","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB60738",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"3-Amino-1-hydroxy-57-dimethyl-adamantane","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB60703",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"1-Amino-3-hydroxymethyl-5-methyl-adamantane","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB60680",1,9,"7_1",152.07067,130,"Multiple",152.0706,0.46,"2-Amino-3-methylbenzoate","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB60554",1,9,"4_1",325.08821,403.2,"Multiple",325.08506,9.69,"4-hydroxyalprazolam","C17H13ClN4O","324.077788765","M+H","ISgroup_4_5_9",2564887.9,0.088
"HMDB60478",1,9,"2_1",244.0929,391.3,"Multiple",244.0928,0.41,"gamma-Glutamyl-beta-cyanoalanine","C9H13N3O5","243.085520541","M+H","ISgroup_2_17_10",12122232.4,0.093
"HMDB60427",1,9,"17_1",86.06062,615.6,"Multiple",86.06004,6.74,"Acetone cyanohydrin","C4H7NO","85.052763851","M+H","ISgroup_17_24_7",5473296.1,0.061
"HMDB60348",1,9,"8_1",159.02782,289.6,"Multiple",159.0288,6.16,"2-Maleylacetate","C6H6O5","158.021523302","M+H","ISgroup_8_11_3",8045635.4,0.028
"HMDB60256",1,9,"10_1",167.05376,416.1,"Multiple",167.05501,7.48,"L-Xylonate","C5H10O6","166.047738052","M+H","ISgroup_10_16_6",1469281.1,0.054
"HMDB60255",1,9,"10_1",167.05376,416.1,"Multiple",167.05501,7.48,"L-Lyxonate","C5H10O6","166.047738052","M+H","ISgroup_10_16_6",1469281.1,0.054
"HMDB60246",1,9,"17_1",70.06582,448.9,"Multiple",70.06513,9.85,"1-Pyrrolinium","C4H7N","69.057849229","M+H","ISgroup_17_12_7",11754542,0.066
"HMDB60116",1,9,"16_1",303.11873,592.8,"Unique",303.11683,6.27,"Dibenzoalpyrene","C24H14","302.109550448","M+H","ISgroup_16_12_12",3611999.3,0.119
"HMDB59989",1,9,"7_1",385.11051,117.9,"Multiple",385.11292,6.26,"5-(34-Dihydroxyphenyl)-gamma-valerolactone-4-O-glucuronide","C17H20O10","384.10564686","M+H","ISgroup_7_1_12",730598.3,0.111
"HMDB59846",1,9,"7_1",152.07067,130,"Multiple",152.0706,0.46,"Ethyl nicotinate","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB59750",1,9,"10_1",167.05376,416.1,"Multiple",167.05501,7.48,"2345-Tetrahydroxypentanoic acid","C5H10O6","166.047738052","M+H","ISgroup_10_16_6",1469281.1,0.054
"HMDB59723",1,9,"7_1",195.07642,522.8,"Multiple",195.07642,0,"Pyridylacetylglycine","C9H10N2O3","194.069142196","M+H","ISgroup_7_12_8",1576241.9,0.076
"HMDB59667",1,9,"17_1",133.03187,379.2,"Unique",133.03178,0.68,"3-Methyl sulfolene","C5H8O2S","132.02450019","M+H","ISgroup_17_8_4",2824753.7,0.032
"HMDB59611",1,9,"7_1",148.04278,483.3,"Unique",148.04268,0.68,"Thiomorpholine 3-carboxylate","C5H9NO2S","147.035399227","M+H","ISgroup_7_11_5",1174711.5,0.043
"HMDB42012",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"Salsolinol","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB41931",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"34-Methylenedioxyamphetamine","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB41922",1,9,"2_1",127.07286,323.3,"Unique",127.07267,1.5,"Melamine","C3H6N6","126.065394222","M+H","ISgroup_2_13_8",236774497.6,0.073
"HMDB41806",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"34-Dimethoxyphenylethylamine","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB41693",1,9,"7_1",385.11051,117.9,"Multiple",385.11292,6.26,"5-(35-Dihydroxyphenyl)-gamma-valerolactone 3-O-glucuronide","C17H20O10","384.10564686","M+H","ISgroup_7_1_12",730598.3,0.111
"HMDB41620",1,9,"14_1",433.09443,230.9,"Unique",433.09854,9.49,"17-Beta-Estradiol-317-beta-sulfate","C18H24O8S2","432.091259124","M+H","ISgroup_14_94_10",1539491.2,0.094
"HMDB41562",1,9,"10_1",121.06842,558.4,"Multiple",121.06816,2.15,"4-(Methylthio)-1-butanol","C5H12OS","120.060885696","M+H","ISgroup_10_26_7",2039561.9,0.068
"HMDB41558",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"3-(Methylthio)-2-butanone","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB41491",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"3-(Methylthio)butanal","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB41485",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"Benzyl formate","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB41477",1,9,"17_1",147.12098,498.6,"Multiple",147.1202,5.3,"2-Ethyl-1-hexanethiol","C8H18S","146.112921266","M+H","ISgroup_17_16_13",11389067.5,0.121
"HMDB41476",1,9,"10_1",121.06842,558.4,"Multiple",121.06816,2.15,"4-(Methylthio)-2-butanol","C5H12OS","120.060885696","M+H","ISgroup_10_26_7",2039561.9,0.068
"HMDB41120",1,9,"7_1",275.07137,591.4,"Multiple",275.07027,4,"4-Phenyl-1H3H-naphtho18-cdpyran-13-dione","C18H10O3","274.062994186","M+H","ISgroup_7_12_8",3138089,0.071
"HMDB40733",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"Phenyl acetate","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB40638",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"3-(3-Furanyl)-2-methyl-2-propenal","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB40600",1,9,"7_1",377.14584,606,"Multiple",377.14422,4.3,"(1x2x)-Guaiacylglycerol 3-glucoside","C16H24O10","376.136946988","M+H","ISgroup_7_12_15",2349365.4,0.146
"HMDB40556",1,9,"12_1",401.1248,313.1,"Unique",401.12309,4.26,"5-Hydroxyflavone","C21H20O8","400.115817616","M+H","ISgroup_12_5_13",44248377.2,0.125
"HMDB40337",1,9,"11_1",206.1025,588.2,"Multiple",206.10317,3.25,"Dihydro-46-dimethyl-2-(1-methylpropyl)-4H-135-dithiazine","C9H19NS2","205.095890993","M+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB40336",1,9,"11_1",206.1025,588.2,"Multiple",206.10317,3.25,"Dihydro-24-dimethyl-6-(1-methylpropyl)-4H-135-dithiazine","C9H19NS2","205.095890993","M+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB40335",1,9,"11_1",206.1025,588.2,"Multiple",206.10317,3.25,"Dihydro-46-dimethyl-2-(2-methylpropyl)-4H-135-dithiazine","C9H19NS2","205.095890993","M+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB40334",1,9,"11_1",206.1025,588.2,"Multiple",206.10317,3.25,"Dihydro-24-dimethyl-6-(2-methylpropyl)-4H-135-dithiazine","C9H19NS2","205.095890993","M+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB40260",1,9,"7_1",113.06006,101.8,"Multiple",113.05971,3.1,"55-Dimethyl-2(5H)-furanone","C6H8O2","112.0524295","M+H","ISgroup_7_1_7",14205014.7,0.06
"HMDB40244",1,9,"17_1",117.07423,449,"Multiple",117.07325,8.37,"1-Propenyl propyl sulfide","C6H12S","116.065971074","M+H","ISgroup_17_12_8",4906688.8,0.074
"HMDB40242",1,9,"11_1",209.04795,593.1,"Multiple",209.04869,3.54,"3-Methyl-5-pentyl-124-trithiolane","C8H16S3","208.041412582","M+H","ISgroup_11_40_5",28118610.5,0.048
"HMDB40238",1,9,"7_1",131.05342,599.6,"Multiple",131.05251,6.94,"2-Ethyldihydro-3(2H)-thiophenone","C6H10OS","130.045235632","M+H","ISgroup_7_12_6",2122729.5,0.053
"HMDB40153",1,9,"7_1",149.10029,410.2,"Unique",149.09946,5.57,"R-3-(Methylthio)-1-hexanol","C7H16OS","148.092185824","M+H","ISgroup_7_11_11",2607722.1,0.1
"HMDB40105",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"4-Ethyl-2-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40104",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"2-Ethyl-4-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40103",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"4-Butyl-2-methylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40102",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"2-Butyl-4-methylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40075",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"25-Diethyl-4-methylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40074",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"45-Dimethyl-2-(1-methylethyl)thiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40073",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"45-Dimethyl-2-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40072",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"25-Dimethyl-4-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40071",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"24-Dimethyl-5-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40064",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"4-Ethyl-5-propylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40063",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"4-Butyl-5-methylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40038",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"5-(1-Pyrrolidinylmethyl)-2-furanmethanol","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB40035",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"2-Pentylthiazole","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB40021",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"23-Dihydro-5-(3-hydroxypropanoyl)-1H-pyrrolizine","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB40003",1,9,"10_1",177.05823,465,"Unique",177.05799,1.36,"Methylthio 2-(propanoyloxy)propanoate","C7H12O3S","176.05071494","M+H","ISgroup_10_19_6",1286719.1,0.058
"HMDB39838",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"2-(5-Methyl-2-furanyl)-3-piperidinol","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB39826",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"xi-2-Methyl-13-oxathiane","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB39790",1,9,"4_1",135.03028,403.3,"Multiple",135.02967,4.52,"Tetrahydro-2-methyl-3-thiophenethiol","C5H10S2","134.0223917","M+H","ISgroup_4_5_4",2601752.9,0.03
"HMDB39789",1,9,"4_1",135.03028,403.3,"Multiple",135.02967,4.52,"Tetrahydro-2-methyl-2-thiophenethiol","C5H10S2","134.0223917","M+H","ISgroup_4_5_4",2601752.9,0.03
"HMDB39784",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"25-Dimethyl-4-(1-pyrrolidinyl)-3(2H)-furanone","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB39781",1,9,"10_1",121.06842,558.4,"Multiple",121.06816,2.15,"xi-2-Mercapto-3-methyl-1-butanol","C5H12OS","120.060885696","M+H","ISgroup_10_26_7",2039561.9,0.068
"HMDB39778",1,9,"7_1",113.06006,101.8,"Multiple",113.05971,3.1,"xi-35-Dimethyl-2(5H)-furanone","C6H8O2","112.0524295","M+H","ISgroup_7_1_7",14205014.7,0.06
"HMDB39655",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"123456-Hexahydro-5-(1-hydroxyethylidene)-7H-cyclopentabpyridin-7-one","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB39499",1,9,"7_1",134.08126,528,"Multiple",134.08117,0.67,"14-Dideoxy-14-imino-D-ribitol","C5H11NO3","133.073893223","M+H","ISgroup_7_12_9",2963083.7,0.081
"HMDB39229",1,9,"17_1",258.11023,579.5,"Multiple",258.10845,6.9,"Pyro-L-glutaminyl-L-glutamine","C10H15N3O5","257.101170605","M+H","ISgroup_17_22_12",29682830.1,0.11
"HMDB38974",1,9,"4_1",135.03028,403.3,"Multiple",135.02967,4.52,"33-Dimethyl-12-dithiolane","C5H10S2","134.0223917","M+H","ISgroup_4_5_4",2601752.9,0.03
"HMDB38676",1,9,"7_1",259.12893,528.4,"Multiple",259.12885,0.31,"(2S2S)-Pyrosaccharopine","C11H18N2O5","258.121571696","M+H","ISgroup_7_12_13",1984187.7,0.129
"HMDB38662",1,9,"8_1",252.1092,178,"Multiple",252.10778,5.63,"N-(1-Deoxy-1-fructosyl)alanine","C9H17NO7","251.100501903","M+H","ISgroup_8_1_11",143279471.3,0.109
"HMDB38614",1,9,"7_1",259.12893,528.4,"Multiple",259.12885,0.31,"gamma-L-Glutamyl-L-pipecolic acid","C11H18N2O5","258.121571696","M+H","ISgroup_7_12_13",1984187.7,0.129
"HMDB38594",1,9,"5_1",176.09182,577.8,"Multiple",176.09173,0.51,"Calystegine B2","C7H13NO4","175.084457909","M+H","ISgroup_5_27_10",18838257.4,0.092
"HMDB38435",1,9,"2_1",144.08481,474.3,"Multiple",144.08415,4.58,"1-Isothiocyanato-4-methylpentane","C7H13NS","143.076870111","M+H","ISgroup_2_20_9",32906659.8,0.085
"HMDB38434",1,9,"7_1",156.08496,438.7,"Multiple",156.08415,5.19,"7-Isothiocyanato-1-heptene","C8H13NS","155.076870111","M+H","ISgroup_7_11_9",11678064.8,0.085
"HMDB38432",1,9,"2_1",144.08481,474.3,"Multiple",144.08415,4.58,"1-Isothiocyanatohexane","C7H13NS","143.076870111","M+H","ISgroup_2_20_9",32906659.8,0.085
"HMDB38321",1,9,"7_1",170.11765,397.7,"Unique",170.11755,0.59,"Homoarecoline","C9H15NO2","169.110278729","M+H","ISgroup_7_11_12",12449261.3,0.118
"HMDB38176",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"alpha-Methyl-2-furanacrolein","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB37902",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"45-Dimethyl-2-heptyloxazole","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB37901",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"4-Ethyl-2-hexyl-5-methyloxazole","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB37900",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"4-Methyl-2-pentyl-5-propyloxazole","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB37899",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"5-Ethyl-2-hexyl-4-methyloxazole","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB37898",1,9,"7_1",196.16976,108.8,"Multiple",196.16959,0.87,"25-Dibutyl-4-methyloxazole","C12H21NO","195.162314299","M+H","ISgroup_7_1_17",2958227,0.17
"HMDB37843",1,9,"11_1",282.11848,604.1,"Multiple",282.11834,0.5,"N-(1-Deoxy-1-fructosyl)threonine","C10H19NO8","281.111066589","M+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB37842",1,9,"7_1",268.10411,213.6,"Multiple",268.10269,5.3,"N-(1-Deoxy-1-fructosyl)serine","C9H17NO8","267.095416525","M+H","ISgroup_7_4_11",157660140.9,0.104
"HMDB37759",1,9,"8_1",159.02782,289.6,"Multiple",159.0288,6.16,"2-Methylene-4-oxopentanedioic acid","C6H6O5","158.021523302","M+H","ISgroup_8_11_3",8045635.4,0.028
"HMDB37493",1,9,"7_1",131.05342,599.6,"Multiple",131.05251,6.94,"S-2-Propenyl propanethioate","C6H10OS","130.045235632","M+H","ISgroup_7_12_6",2122729.5,0.053
"HMDB37474",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"4-(Methylthio)butanal","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB37193",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"1-(Methylthio)-2-butanone","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB37176",1,9,"2_1",144.08481,474.3,"Multiple",144.08415,4.58,"2-Ethyl-25-dihydro-45-dimethylthiazole","C7H13NS","143.076870111","M+H","ISgroup_2_20_9",32906659.8,0.085
"HMDB36458",1,9,"9_1",102.05541,652.1,"Multiple",102.05495,4.51,"1-Aminocyclopropanecarboxylic acid","C4H7NO2","101.047678473","M+H","ISgroup_9_33_6",2583091.3,0.055
"HMDB36394",1,9,"11_1",206.1025,588.2,"Multiple",206.1023,0.97,"N-Methylcalystegine C1","C8H15NO5","205.095022595","M+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB36383",1,9,"5_1",176.09182,577.8,"Multiple",176.09173,0.51,"Calystegine B5","C7H13NO4","175.084457909","M+H","ISgroup_5_27_10",18838257.4,0.092
"HMDB36149",1,9,"10_1",121.06842,558.4,"Multiple",121.06816,2.15,"3-Mercapto-3-methyl-1-butanol","C5H12OS","120.060885696","M+H","ISgroup_10_26_7",2039561.9,0.068
"HMDB36138",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"Tetrahydro-2-methyl-3-furanthiol","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB36090",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"(R)-2-Nitro-p-mentha-15-diene","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB35646",1,9,"7_1",121.03202,415.9,"Multiple",121.03178,1.98,"Methyl 2-(methylthio)acetate","C4H8O2S","120.02450019","M+H","ISgroup_7_11_4",265686643.8,0.032
"HMDB35360",1,9,"7_1",178.10746,438.8,"Unique",178.10738,0.45,"N-Methyl-1-deoxynojirimycin","C7H15NO4","177.100107973","M+H","ISgroup_7_11_11",2811081.3,0.107
"HMDB35244",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"Tetrahydro-2-methylthiophen-3-ol","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB35195",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"cis-6-Nitro-p-mentha-1(7)2-diene","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB35171",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"2-Mercapto-3-pentanone","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB34896",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"3-Mercapto-2-pentanone","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB34425",1,9,"11_1",209.04795,593.1,"Multiple",209.04869,3.54,"()-1-Methylpropyl 3-(methylthio)-2-propenyl disulfide","C8H16S3","208.041412582","M+H","ISgroup_11_40_5",28118610.5,0.048
"HMDB34301",1,9,"17_1",86.09698,360.5,"Unique",86.09643,6.39,"Piperidine","C5H11N","85.089149357","M+H","ISgroup_17_8_10",4855550.2,0.097
"HMDB34252",1,9,"5_1",176.09182,577.8,"Multiple",176.09173,0.51,"2-Aminoheptanedioic acid","C7H13NO4","175.084457909","M+H","ISgroup_5_27_10",18838257.4,0.092
"HMDB34247",1,9,"7_1",113.06006,101.8,"Multiple",113.05971,3.1,"2-(Methoxymethyl)furan","C6H8O2","112.0524295","M+H","ISgroup_7_1_7",14205014.7,0.06
"HMDB33971",1,9,"7_1",118.1227,345.8,"Unique",118.12264,0.51,"2-Diethylaminoethanol","C6H15NO","117.115364107","M+H","ISgroup_7_9_13",3651205.8,0.123
"HMDB33968",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"Methyl benzoate","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB33903",1,9,"7_1",152.07067,130,"Multiple",152.0706,0.46,"3alpha477alpha-Tetrahydro-1H-isoindole-13(2H)-dione","C8H9NO2","151.063328537","M+H","ISgroup_7_1_8",29759399.2,0.071
"HMDB33900",1,9,"7_1",385.11051,117.9,"Multiple",385.11292,6.26,"Tomenin","C17H20O10","384.10564686","M+H","ISgroup_7_1_12",730598.3,0.111
"HMDB33868",1,9,"7_1",182.11772,139.2,"Multiple",182.11755,0.93,"beta-O-Methylynephrine","C10H15NO2","181.110278729","M+H","ISgroup_7_1_12",15461864.6,0.118
"HMDB33856",1,9,"13_1",119.05287,325.4,"Multiple",119.05251,3.02,"S-Propyl thioacetate","C5H10OS","118.045235632","M+H","ISgroup_13_1_6",1679896.3,0.053
"HMDB33766",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"2-Methoxybenzaldehyde","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB33763",1,9,"7_1",180.10197,414.1,"Multiple",180.1019,0.39,"Ethyl N-methylanthranilate","C10H13NO2","179.094628665","M+H","ISgroup_7_11_11",24921033.5,0.102
"HMDB33730",1,9,"15_1",153.07723,358.7,"Multiple",153.07575,9.67,"L-2-(Hydroxymethyl)-1234-butanetetrol","C5H12O5","152.068473494","M+H","ISgroup_15_9_8",18792363.7,0.077
"HMDB33569",1,9,"7_1",113.06006,101.8,"Multiple",113.05971,3.1,"Syoyualdehyde","C6H8O2","112.0524295","M+H","ISgroup_7_1_7",14205014.7,0.06
"HMDB33453",1,9,"7_1",148.09687,410.6,"Multiple",148.09682,0.34,"Fagomine","C6H13NO3","147.089543287","M+H","ISgroup_7_11_10",58534719.1,0.097
"HMDB33433",1,9,"15_1",158.11765,447,"Multiple",158.11755,0.63,"(S)-Homostachydrine","C8H15NO2","157.110278729","M+H","ISgroup_15_15_12",5285075.7,0.118
"HMDB33301",1,9,"7_1",377.14584,606,"Multiple",377.14422,4.3,"(1x2x)-Guaiacylglycerol 2-glucoside","C16H24O10","376.136946988","M+H","ISgroup_7_12_15",2349365.4,0.146
"HMDB33300",1,9,"7_1",377.14584,606,"Multiple",377.14422,4.3,"(1RS2RS)-Guaiacylglycerol 1-glucoside","C16H24O10","376.136946988","M+H","ISgroup_7_12_15",2349365.4,0.146
"HMDB33206",1,9,"8_1",179.00485,332.9,"Unique",179.00478,0.39,"Arsenobetaine","C5H11AsO2","177.997501013","M+H","ISgroup_8_14_1",134362102.3,0.005
"HMDB33128",1,9,"17_1",137.05894,230.9,"Multiple",137.05971,5.62,"4-(2-Furanyl)-3-buten-2-one","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB32769",1,9,"11_1",260.11301,150,"Multiple",260.11286,0.58,"Osmaronin","C11H17NO6","259.105587281","M+H","ISgroup_11_1_12",8028320.3,0.113
