36	7.939	97.07645	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.65	190715_Std_4uMStdsMix2InMatrix_1	97.07645:5117895 98.0798:600206 99.08316:163451		6585776	2941506	19714142	14457203	1979959	2112795	1720718	12484131	8601562	21967350	1219495	2143358	6281314	8609172	13352472	6399257	22247898	16295622	13720852	25632466	15633372	20609032	9229718	20234612	13381540	23163820	18936302	10328343	19065728	24021536	7090204	21216106	26597712	13273381	8386696	12854754	12537866	7148992	18443316	9194913	4199554	2560101	6303318	7073836	108612840	4436250	111228256	4677372	5032606	5475407	15588290.6675	20744055.8049161
37	9.748	97.9918	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.93	190715_Smp_FK180310S77C1-25m_C	97.9918:1866032 98.99515:78377 99.99851:181892		3150460	2142480	17201110	25389548	15022269	13634831	12105818	10368236	41230900	27568478	7698752	12252793	26386542	1004927	7711012	12831811	15047192	25550266	10111102	23749962	16138551	39102604	40223472	8483148	26250036	18020948	20967884	31602402	29648762	16751854	25239116	19675318	15416050	43233212	41210332	6281348	21704430	11278956	31296518	11724930	9172231	8764553	24497438	31329298	12652802	8653621	35760472	40254472	28487386	4613906	19771890.76	11601645.5259111
38	13.373	97.99184	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.18	190715_Smp_FK180310S77C1-25m_C	97.99184:2090543 98.99519:94918 99.99855:33929		21844526	10401939	16603360	5377636	2927609	1952464	2159888	4180442	15821545	4745071	1806780	3190192	3421795	11697683	23220912	3774482	25529700	4703024	0	28083514	12294952	8261004	7051726	3323142	13557047	29848850	4441082	5854640	13303552	16510138	31525344	4745036	18837388	20238482	24373136	3342090	10479840	21968668	9658440	27908810	16694299	22753554	24761960	18444884	17158410	12083089	14625767	20459104	13626890	8467987	12960837.4425	8766158.67585086
39	5.206	99.05577	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.4	190715_Smp_FK180310S62C1-DCM_B	99.05577:645236 100.05912:947278 101.06248:393276		4526507	2080361	2025269	3801310	390305	1440265	856873	2646732	2406047	3496276	491594	373686	667549	3067464	1409620	5320510	5539672	3824848	959936	11256590	18778710	2728792	2540438	3223538	5370962	2243073	5300645	3549040	1480237	2325114	4203669	13685490	3243720	5242761	4566661	8038160	13144032	8797626	2641285	1824530	4855324	4254986	3821824	1625367	3050108	2075054	2539252	4255732	10821123	3757372	4211320.82375	3709844.64452235
40	9.646	99.98029	Unknown	[M+H]+		0.74	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.73	190715_Blk_KM1906U14-Blk_C	99.98029:452545 100.98364:70070 101.987:215398		8252582	3502606	1393980	54833	191459	180187	127097	6485266	2566614	2395540	111798	283535	71957	1862836	4379141	134964	3673584	2410310	3409420	2062461	574612	1522221	2075027	580647	6099836	3426339	1641112	764581	1912732	6707116	3936369	1476226	1534175	2576376	1574522	3088845	3813529	3743176	1576824	3767450	96206	219088	5345700	5162524	34649	56370	7730764	4692194	8833165	2314182	2608534.59242187	2334499.10780755
41	13.077	100.02473	Unknown	[M+H]+		0.36	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.37	190715_Std_H2OinMatrix_1	100.02473:3257623 101.02808:525273 102.03144:589759		19701114	23227488	29373106	6431314	382071	1325254	1070820	3458105	6366632	1389143	2003522	1597257	3436324	8604585	16614750	7798423	24647054	4740184	3970697	1564540	6892814	8556353	1364578	1422716	2206954	20019756	10208686	5799873	6019586	4744811	27989130	3145802	1740670	5406527	2473054	4896460	24524898	27970030	4729476	20323726	25458194	19676776	19426884	20309566	12246042	14370048	11529723	15018881	23509428	43175856	11257193.63125	10090609.0768364
42	9.767	100.02479	Unknown	[M+H]+		0.42	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.08	190715_Smp_FK180310S77C1-25m_C	100.02479:1567264 101.02814:268115 102.0315:427960		3592256	4956624	7036263	6444656	1062156	3291244	2836667	16019218	19968708	6936655	1988383	3302098	3988044	1764410	5198522	5658116	10438566	9022268	8648981	13248284	7047433	9551380	7293018	7830266	15944076	11483756	5551062	5674597	6344604	20652762	21783218	5059523	9629479	5552881	7364194	7948017	14732299	13497392	5516354	11248920	27492256	17197626	29675918	39990596	9322738	9858549	27352546	49233116	34444400	38023288	12353967.6125	10826059.4669366
43	19.38	100.02483	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.87	190715_Smp_FK180310S64C1-25m_C	100.02483:2438687 101.02818:371685 102.03154:705986		65189912	48504460	15877123	5728656	2991462	2522703	1511274	24477142	16971702	23070450	3034946	4256900	11885382	12797867	13791938	4312157	12731563	18710614	11171738	6589464	15266804	5910910	12482922	11009179	48603320	14904580	19414544	5038729	26915830	13861795	36108564	12124480	10579330	6399714	11193038	6609440	49456116	13540687	14052405	29922062	10431588	27544918	16240118	23800376	20088950	24700444	13467705	22454754	31599506	23542050	17667846.225	13424908.1322061
44	5.664	100.93703	Unknown	[M+H]+	similar chromatogram in higher mz_378	0.56	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	58.94	190715_Std_4uMStdsMix2InMatrix_2	100.93703:83896 101.94038:0 102.94374:0		736864	10400	10241	9798	45097	43561	44343	271991	633187	279065	60587	16398	41092	5998	42619	31089	31244	634140	47469	649346	621246	425132	586132	367970	531293	650997	817822	639419	854737	543709	499159	39402	642611	597154	953969	645443	569660	657465	930033	417353	7294	0	0	0	1468956	1477126	1328616	1338133	7388	0	425254.974638672	423527.516720751
45	9.631	101.07141	Unknown	[M+NH4]+	adduct linked to 5_[M+H]+; similar chromatogram in higher mz_407; similar chromatogram in higher mz_413	0.32	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.97	190715_Poo_TruePooFK180310_DDApos50	101.07145:367860 102.0748:509699 103.07816:597851	51.12698:6965 53.06104:6696 55.16449:6770 59.95481:10422 62.15281:7168 71.03765:7875 72.05755:6291 84.04501:14249 94.09817:6785 97.12799:6763 101.07146:70503 101.0794:23146 101.10765:11391	841191	683325	11062776	6008832	277494	977383	631777	5914222	1704969	2871328	963950	981555	465659	930006	2206670	4507604	10783147	3996988	2875839	1748274	9236735	3613610	1468460	1209239	5168487	1252212	3635730	4459168	3606868	2795124	4988822	3208230	3540452	3723043	4845984	3601236	1069061	3509550	3934728	3371090	2503955	899664	2240071	6346934	2564738	7593810	1456887	4374431	3143834	1112543	3298153.690625	2501497.34167954
46	6.559	101.07148	Unknown	[M+H]+	similar chromatogram in higher mz_63	0.2	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.7	190715_Poo_TruePooFK180310_DDApos35	101.07146:541467 102.07481:591467 103.07817:420371	50.39716:6570 51.81212:6148 55.05513:7071 55.59312:7742 55.882:6491 58.06583:17469 59.06929:13137 59.63794:7546 60.38764:7390 63.13725:6787 70.00781:5538 80.98026:6829 84.0451:8553 84.0814:13210 85.25834:7460 99.92301:7954 101.06015:25647 101.07126:22415 101.07963:45864	4871121	657504	2386654	3274131	872482	1409417	1661978	4666756	2953652	4221583	652150	1043640	1601686	4658488	3489767	4129096	3788250	1495195	4538650	4474556	4915559	1468288	2122824	4703101	4883436	2672270	2100694	2968661	5345562	1670911	3191028	2280959	7137884	5041599	4185924	3065914	1932618	1958162	3162997	2304519	3738022	2534850	2087429	1862360	5789776	2622043	8536852	711233	3714702	2180518	3154748.97	1688183.33504598
47	8.714	101.1077	Unknown	[M+H]+		0.74	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.58	190715_Smp_FK180310S62C1-DCM_C	101.1077:1101121 102.11105:210166 103.11441:46519		579103	393606	958394	1203484	4090945	3874581	4025751	3333676	3399972	4558356	3684710	3521709	3529483	330745	2624562	3410741	2238939	7959172	5830981	3901302	3155876	10974870	3551100	2977338	4866276	1627779	3139019	2996531	4166918	2666631	8193726	3601618	2587692	4124542	5065984	1714531	2882950	2831388	4237823	3067578	391666	508086	396041	219531	627869	421978	1582922	1508727	318869	244214	2962005.75125	2185334.59280831
48	9.298	101.10781	Unknown	[M+H]+	adduct linked to 125_[M+Na]+	0.76	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	38.76	190715_Poo_TruePooFK180310_Fullpos60	101.10781:491779 102.11116:134884 103.11452:147329		2143090	2094436	812559	1287378	2304993	2242650	2209141	2732312	2960682	3278634	2266402	2159634	1901202	2704907	2165591	3775549	2705617	3268313	2938748	2624715	1856231	3024208	2942009	2350629	2472117	2343400	2865374	3519602	2824963	2375162	2741707	3042535	2587404	3527579	3042384	2742440	2452350	2419778	3012242	3126230	283050	167881	159633	337466	416678	244250	229929	275020	454275	254661	2133354.8196875	1069289.33021474
49	9.716	101.97738	Unknown	[M+H]+		0.4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.22	190715_Blk_KM1906U14-Blk_C	101.97738:193184 102.98073:14760 103.98409:16484		3814721	1576523	825825	200716	534299	136844	204025	1367981	317338	600083	140906	156572	160835	1308210	1859270	482941	1790095	615894	1108262	763268	315486	635470	1140572	495095	2069993	1525196	708123	557577	1231715	1301053	1144671	161014	784765	1012954	1401392	1465607	1337573	1783422	972372	1775570	377418	310710	2829719	2480840	548268	181369	1484851	1357836	2197962	1355650	1058177.043125	777350.973946279
50	11.043	102.0554	Unknown	[M+H]+	similar chromatogram in higher mz_509; similar chromatogram in higher mz_563; similar chromatogram in higher mz_617	0.48	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.86	190715_Poo_QC-KM1906_E	102.0554:472212 103.05875:95365 104.06211:452605		249285	5644910	7951796	8217696	105408	131561	132018	3404744	2109893	407488	69253	417622	315935	2142720	341039	277992	4127661	3904038	4250720	2764194	8528730	215501	1655862	1757651	920818	3082599	2835173	1019185	3631508	345210	374763	3798522	3373545	256474	992135	904705	3104230	950274	3812673	4065890	159334	2912751	6752260	3001717	465470	1440630	4748840	1108171	111001	3358520	2333002.31375	2263757.61323357
51	9.389	103.05071	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.13	190715_Smp_FK180310S77C1-25m_A	103.05071:270605 104.05406:70233 105.05742:35721		678577	1403721	861264	1463582	402196	508910	256640	3234484	3133605	4444689	665962	399360	723107	653307	558427	1264371	1346841	2483818	1024987	1302805	717723	1863750	1695289	944519	2640702	1377884	2750178	557080	2863985	4173109	5943201	798048	1600427	4068812	4545691	644192	2218728	2963766	1847243	792532	438003	384692	401896	1605775	2714510	2043166	3083084	1790886	618106	1544346	1728839.5328125	1314821.41704615
52	13.365	103.05073	Unknown	[M+H]+		0.46	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.08	190715_Smp_FK180310S77C1-25m_A	103.05073:264569 104.05408:131567 105.05744:118787		1154694	1993472	998883	1520978	372075	605802	324692	1341574	446624	4002674	355955	267714	767621	1904270	2230419	916048	2646499	3652682	360997	444572	755042	3927130	755649	212979	2761226	857681	1290789	914389	5658964	3326162	1471338	751677	282524	3765091	1986346	540511	1435802	385311	1224813	1068936	484434	953508	596400	2256240	3207360	3582891	3324567	1566411	171737	1369679	1543876.5625	1283606.60127701
53	4.321	103.05463	Unknown	[M+H]+		0.24	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.21	190715_Std_4uMStdsMix2InH2O_2	103.05463:1404546 104.05798:672757 105.06134:362572		445670	160898	3625382	5254524	103678	172770	147066	1314551	410397	1304838	158805	283412	202062	296364	352992	531292	1567600	989246	1642678	629594	2544873	993937	789492	917965	780874	299483	584750	744487	1102619	308668	483770	737228	980552	791945	925632	927571	2611518	495860	965863	801538	18302708	16334675	18797326	18910768	40741540	41663668	36893584	41091104	1750163	403091	5465421.49703125	11378617.2688269
54	9.491	103.08704	Unknown	[M+H]+	similar chromatogram in higher mz_142; similar chromatogram in higher mz_312	0.78	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.68	190715_Poo_TruePooFK180310_DDApos20	103.08708:783875 104.09043:751045 105.09379:99539	51.58938:6362 58.23932:7366 59.06116:12495 62.06082:247519 64.9452:6952 70.05643:7557 74.54015:6480 79.87411:7256 80.03533:7022 85.07659:16858 86.06068:28154 96.11083:6679 102.31192:6218 103.08708:479945 103.12526:9690 103.13163:64645	1397479	400279	1092770	1822287	2813178	209303	262765	2853994	3635614	3514787	3062832	3246073	2655464	531349	4405532	2837660	3570678	3383371	784718	3592093	2393470	4964580	3607262	3549427	3223947	3585052	3176919	1840208	2841367	2364628	3373703	3416267	3375024	4330428	3687726	3243367	3537608	3499633	3597039	3473654	231422	318419	388354	862987	309117	511737	243228	301529	458389	1412117	2363816.7140625	1418823.10308805
55	3.074	103.95589	Unknown	[M+H]+		0.24	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	47.93	190715_Std_4uMStdsMix2InMatrix_1	103.95589:1163503 104.95924:0 105.9626:538611		1301870	12876829	21623068	18677856	110115	194260	85505	2957914	1526366	1482002	66691	77447	210539	1743304	1163714	708139	926695	1515110	776621	8362726	1154780	1134755	1139350	2066905	1812428	607931	1782111	2294951	1390386	1176564	2093965	908567	2022402	896797	626816	2215720	786914	1246116	1012115	690687	884400	2182596	24078238	7462331	698053	1555937	32004304	8686468	29861378	20413564	4625485.95828125	7955077.73567984
56	7.772	104.07097	w/o MS2:Ingalls_Aminobutyric Acid	[M+H]+		0.72	False	11.444	104.0709					530	True	True	False		False	False	null	null	100	99.9	null	null	null	151.04	190715_Std_4uMStdsMix1InH2O_1	104.07097:41745024 105.07432:2269715 106.07768:430204		26525432	14602738	17876676	21530568	682890	1268411	1365400	22861774	12851457	16656766	511686	3741429	6178474	9542359	16974620	17947318	5658438	14602167	20658402	14752016	9399235	9252068	11584654	19730198	18005032	12792560	23459768	22847630	16341284	15930611	13037949	15070950	20716918	13723809	14494175	8989346	7800071	10826775	16558443	20760994	756695232	697798144	685349952	699674688	10754526	6782425	10593655	5560993	31880570	22431084	69512655.200625	191037064.608913
57	10.156	104.07099	Unknown	[M+NH4]+	adduct linked to 12_[M+H]+	0.9	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.43	190715_Std_4uMStdsMix1InH2O_2	104.07099:10508066 105.07434:559564 106.0777:121824		7681359	16871652	13532444	32360800	2087159	7640546	2894630	8055508	22952636	27649284	6062167	2287779	14912078	16949836	14405194	16764518	21497354	22901962	11228979	23106502	41245152	25451736	28155644	37214612	32822720	7833016	22054588	24594634	18117932	7257403	30777494	27788176	8181468	10034941	21519570	15732604	22961670	13562472	8930669	18897178	9694950	151670848	16244849	11934012	4826624	10236038	11502372	6195094	8635134	4128325	19000886.2025	21387796.3395382
58	6.898	104.07103	Unknown	[M+H]+		0.72	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.66	190715_Smp_FK180310S62C1-25m_C	104.07103:1819053 105.07438:247330 106.07774:133732		9636961	10344243	8834945	15990177	1477624	2183763	1174832	17287676	19983358	13391150	796004	1259506	5890286	15641464	11453090	11410812	22481382	33994864	61589892	7598893	19914516	27673118	26322424	24020568	12341538	21532386	18856654	5596438	28203136	16120723	16763741	22029256	12586176	21206942	16881998	16888778	15716923	4851244	22512382	6805169	28609392	22300430	24792606	15995994	15047243	16212504	10492508	14400530	8532885	8403366	15880649.785	10360893.5689154
59	11.216	104.10734	w/o MS2:Ingalls_Choline	[M+H]+		0.3	False	15.265	104.10699					530	True	True	False		False	False	null	null	100	99.9	null	null	null	393.91	190715_Std_4uMStdsMix1InH2O_2	104.10734:61271656 105.11069:3701846 106.11405:249914		13155	4062825	13685075	7816042	88868	66614	184505	318238	249487	364414	37045	126569	221358	80465	531685	284906	1064842	365548	1811390	192072	452711	854477	122353	116612	1215633	122280	323327	209386	272561	87877	716587	123935	237807	172084	221892	122284	215912	118833	372156	834218	968131712	1019017984	128675696	125054616	146960416	128262224	20097984	39160892	26789938	14134102	53095271.9162109	197334037.986161
60	9.467	104.10736	Unknown	[M+NH4]+	adduct linked to 14_[M+H]+	0.98	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	481.04	190715_Smp_FK180310S62C1-25m_C	104.10736:51190536 105.11071:4267282 106.11407:245593		10119403	433038304	348924128	211574512	135920752	127852592	308464	101854256	101303448	131212704	261662	439141	115571024	65183208	74950712	21135510	2091898	168722192	301062368	51005844	3613298	222207184	124681192	85520424	2012333	55874224	92264928	1156850	153945456	54884804	716974	50854328	53842096	99637656	91243456	76178544	99233432	51521956	105909688	87967000	9228237	3795422	344822624	687623424	2569101	43075	141857952	248225728	188670704	160394160	114060567.428438	130007677.505023
