"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","File type","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample"
"34","9.742","95.979","Unknown","[M-H]-","","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.51","190715_Smp_FK180310S62C1-DCM_C","95.979:227327 96.98235:6544750 97.98571:50599","","0.3","0","1.2","0.9","1.2","0.6","2.7","4.1","4.4","3.7","1.4","1.9","1.2","0.3","0.7","2.6","4.2","5.7","4.4","4.3","3.1","4.8","3","3.1","4.4","5","2.4","6.7","3.2","0.3","4.2","4.5","4.2","3","5.2","4.3","4.1","4.7","2.3","2","0.7","1","1.1","1.3","1.1","0.7","0.6","1.6","1","0.3"
"35","13.409","95.98313","Unknown","[M-H]-","","0.34","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","16.09","190715_Poo_QC-KM1906_E","95.98313:791994 96.98648:2078596 97.98984:7971798","","11.3","15.4","18.2","20.5","1.7","17.5","1.8","1.2","1.3","1.3","1.3","2.4","2.4","0.9","1.4","1.7","16.5","9.4","21.1","10.3","1.1","10.1","2.9","1.5","13.5","6.9","1.3","3","1","1.9","1","9.3","7.8","7.6","1.2","24.6","2.3","2.1","1.4","13","0.9","2.1","25.1","18.5","1","0.6","1.1","0.3","30.3","18"
"36","13.247","96.71333","Unknown","[M-H]-","","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4820.85","190715_Poo_TruePooFK180310_Fullneg240","96.71333:1732887 97.71668:0 98.72004:0","","0","4394","154.6","17.6","14.7","207.1","61.4","148.1","140.5","100.8","33","73.2","175.3","0","81.2","26.2","81.3","101.6","111.2","92.8","72.9","21.3","121.9","125.9","68.9","83.6","128.7","115.2","185","24.3","108.1","24671.8","6820.6","114.1","5159.2","27603","126.7","15641.9","5971","141.5","0","2.2","0","0","0","0","0","0","0","19.7"
"37","13.58","96.71393","Unknown","[M-H]-","","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8452.13","190715_Smp_FK180310S64C1-DCM_C","96.71393:1480004 97.71728:0 98.72064:0","","2043.3","14097.9","18173","89","106.1","244.1","244.1","171.2","48.2","62.2","192.7","216.9","94.5","18870.4","9541.2","3083.8","9556.7","170.8","65.9","47","186.7","11330.5","164","228.6","85.9","228.5","219.8","13539.1","183.6","42.8","16.3","42.9","144.3","79.3","127.2","235.1","14896.6","231","48.7","85.7","0","0","264.7","12462.3","5.1","0","15946.7","5506","11236.3","21.5"
"38","13.333","96.86995","Unknown","[M-H]-","","0.62","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7010.57","190715_Poo_TruePooFK180310_Fullneg240","96.86995:1746434 97.8733:0 98.87666:0","","3","0","68.4","13293.2","27.2","13.4","88.8","137.5","4.6","12082","59.2","78.4","164.8","19692.8","9.5","22.3","13877","34.3","192.1","13091.2","176.6","46.8","137.3","147.1","253.5","125","24472.3","71","103.5","2774.4","11.7","111.7","26453.5","93.3","92.7","3610.5","64.2","17014.5","9302.9","22565.7","0","0","10208.4","10176.4","0","2.5","47.4","8101.3","9282.7","2.7"
"39","9.324","96.92095","Unknown","[M-H]-","","0.34","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","15.11","190715_Poo_TruePooFK180310_DDAneg20","96.92103:638665 97.92438:0 98.92774:0","55.08391:6911 56.50206:7017 66.99439:8262 68.36765:6001 71.24582:7525 79.63687:6196 80.36276:6224 88.59256:7464 88.70456:7460 89.95153:6903 90.79084:6270 96.92107:47252 96.95895:51642 96.97649:7619","1.3","1.4","2.5","2.3","18.7","8.2","21.8","0.5","13.4","2.3","5.4","47.4","14.3","0.9","18.3","1.7","1.3","1","1.9","1.6","5","0.1","1.4","17.9","9.2","33.3","15.6","3.6","5.4","11.2","14","0.5","16.9","1.1","9.1","0.6","4.5","0.3","10.4","5","0","0.5","1.3","0.4","0","0","4.1","0.8","0.5","1.1"
"40","13.227","96.94058","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","66872.23","190715_Smp_FK180310S62C1-DCM_B","96.94058:1983372544 97.94393:20074804 98.94729:114799816","","1.3","0.4","39603.1","37998.1","56528.1","57519.2","57935.1","70698","65194.4","63319.9","4597.9","58111.9","60071.7","1.7","47928.4","47414.8","55229.7","52178","62519.4","55132.1","62224.3","56384.7","63917.8","58459.5","64542.5","60627","64899.1","52764.9","69149.1","71902.2","63557.3","68757.3","74187.3","59896.1","62396.3","76347.7","62351.4","55734.1","141897.3","57787.4","0.3","0.5","1","0.7","1.3","0.5","2.3","0.6","1.5","23804.7"
"41","13.38","96.95885","Unknown","[M-H]-","","1","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","13702.18","190715_Poo_TruePooFK180310_DDAneg20","96.95894:1622114304 97.96229:16125696 98.96565:88270200","52.19984:374200 53.30947:357283 53.70927:375100 54.0923:368963 55.36712:377243 56.71075:344155 67.06347:425110 69.6028:370083 73.23956:415694 79.95621:106048216 96.71453:607441 96.90876:2432492 96.95896:1492839168 97.00715:1026847 97.011:1274939 97.02856:610575","10836.9","23226.8","20398.7","15589.3","16718.2","8.6","15694.1","16792","12010.5","16909","250.5","13.8","398.1","22595","21963.4","21449.1","24363.3","25591","19164.2","12401.6","12753.5","16884.5","8516","20843.4","22464.2","14999.8","11848","10730.2","7374.5","7830.7","24014.3","30215","19586.1","12787","17555.3","14981.4","8388.5","169.7","12660.7","23296.8","61.6","57.1","12140.3","15064.9","5.3","54.5","7941","13979.4","26737.9","14793.2"
"42","15.079","96.95892","Unknown","[M-H]-","","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","78.83","190715_Smp_FK180310S62C1-DCM_B","96.95892:54582988 97.96227:654185 98.96563:4667506","","28.4","5.3","3.3","1.8","12.8","88.4","4","50.2","21.4","14.1","32.7","6.2","82.2","55.4","3.3","38.2","10.3","104.4","16.5","298.6","284.1","67.2","21.5","112.6","19.2","88.5","50.3","30.2","36.8","51.3","47.6","48.6","34.7","56.4","55.1","39.4","43.7","29.2","43.6","7.6","0.6","1.5","4","7.8","0.9","0.5","5.1","4.6","1.7","10.7"
"43","9.687","96.96863","Unknown","[M-H]-","","0.92","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","61.31","190715_Poo_TruePooFK180310_DDAneg35","96.96869:11249618 97.97204:115153 98.9754:4559946","50.9637:6482 55.55462:6448 59.97227:6194 68.8082:7452 75.97002:7070 78.96571:10952 96.92101:29911","4.5","7.3","0.6","1.1","34.1","89","28.3","50.4","40.5","87.2","17.4","24.2","77.7","107.6","90.3","124.7","85.1","131.3","62.8","41.1","45.4","80.9","46.6","67","71.6","47.2","67.3","55.5","41.2","28.8","83.6","89","60.2","69.4","96.2","44.6","29.3","34","71.7","93.1","5.6","6.9","2.3","81","0.4","0.4","53.6","69.4","199","76.5"
"44","8.771","96.96864","Unknown","[M-H]-","","0.66","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","14.29","190715_Smp_FK180310S80C1-DCM_B","96.96864:8327918 97.97199:112357 98.97535:3830370","","27.2","0.1","13.6","12.9","1.2","6.5","6.1","6.8","0.9","2.9","7.9","11.9","3.7","0.2","27.6","11.9","9","19.7","49.3","2.5","3.4","4.6","2.1","0.9","2.9","0.9","20.9","3.2","24.6","1.8","4.2","72","3.2","6.1","7.2","7.9","3.3","1.1","60.4","8.4","0.9","1.2","0.2","0.7","0.3","0.4","0.1","0.4","30.7","0.4"
"45","13.364","97.00817","Unknown","[M-H]-","","0.56","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","18.66","190715_Poo_TruePooFK180310_DDAneg20","97.00817:3344959 98.01152:218195 99.01488:0","50.6988:394227 62.40374:300301 79.95621:78020240 96.71194:503350 96.7151:464205 96.8692:409777 96.90688:881593 96.91065:829208 96.95895:1087408256 97.009:1867880 97.04734:498038","0.3","9.8","28.3","4.1","75.9","41.4","20.4","18.8","4.9","20.5","5","3.4","27.8","11.9","15.1","6.3","14.4","1.3","5.1","27.9","20.2","14.2","25.6","29.4","6.4","4","7.9","17.8","9.6","3.7","6.9","23.8","2.6","12.1","9.8","3.5","30","30.8","14.8","34.4","0.3","0.4","6","0.3","0.4","0.3","9.5","9.8","5.5","4"
"46","13.363","97.20499","Unknown","[M-H]-","","0.72","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","11329.01","190715_Smp_FK180310S62C1-DCM_B","97.20499:1720029 98.20834:0 99.2117:0","","100.8","14742.7","17427.3","17995.9","341","167.1","100.7","27733.7","23768.7","26388.7","188.6","148.1","164.3","92.2","53.5","4045.4","21675.8","2386","20556.8","29.1","67","10114.1","52.2","10634.2","8978.7","136.7","4373.6","13848.5","32369.8","341.2","106.7","98.6","24300.5","256.6","35.2","26927.3","16416.9","4529.1","6444.3","11487.9","0","0","0","12877.7","0","0","17021","9673.4","16501.6","3989.6"
"47","13.373","98.95465","Unknown","[M-H]-","","0.96","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1971.14","190715_Poo_TruePooFK180310_DDAneg20","98.95472:87610776 99.95807:0 100.96143:409633","50.02114:22339 57.03339:40542 63.18275:26703 79.95622:475146 81.95203:7000406 81.96046:710617 98.70234:126391 98.86272:57484 98.90302:84772 98.95486:107916752 98.9626:18776906 99.00488:48985 99.00822:45659 99.02819:36473 99.04525:35995","736.5","954.1","3244.7","924.8","1514.4","582.7","211.8","2328.8","2571.3","3354","241.1","236.3","39","1511.6","2564.5","3936.8","3061.1","3161.5","2592.4","2950.2","2572.3","1255.6","2005.1","3449","3250.8","2990.1","3103.4","3202.3","1597.1","1271.3","3079.2","2690.6","1463.5","2118.2","2735.3","2447.5","1770.4","2460.5","1843.3","1898.8","3195.1","2.1","796.3","2322.8","2.8","11.2","583.7","2280.5","752.9","750.6"
"48","9.583","98.96568","Unknown","[M-H]-","","0.88","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","45.23","190715_Poo_TruePooFK180310_DDAneg20","98.96574:4477231 99.96909:0 100.97245:0","50.37734:6469 57.03339:65277 63.84964:6912 64.88857:6868 67.77792:6758 72.25609:6386","27.1","3.6","0.9","12.1","25.2","57.8","53.8","47.4","41.6","71.5","11.5","20.2","60.2","15.3","39.7","53.6","55.8","64","47.6","44.2","48.6","46.1","56.8","38.7","44.1","41.2","76","59.3","37.7","40.8","28.4","37.6","34.7","52.9","56.9","38.5","42.8","40.9","45.7","46.6","0.3","0.2","176.9","35","0.3","0.2","29.5","29.1","34.6","29.9"
"49","8.54","98.96569","Unknown","[M-H]-","","0.52","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","19.27","190715_Poo_TruePooFK180310_DDAneg50","98.96574:892589 99.96909:0 100.97245:56249","51.79619:8638 57.03336:88781 97.83757:6240 98.61619:7674 99.00764:7285 99.04402:32727","22.5","0","26","11.9","2.6","2.3","3.6","15.2","8.2","43.7","0.5","1.2","7","33.1","17.8","130.9","6.1","13.5","29.2","19.6","21.5","4.4","3.1","2.4","4","26","6","4","22.5","2","8.7","29.1","6.6","12.6","2","3.8","23.3","24.1","38.4","4.1","0.2","0.3","39.7","0","0.3","0","0.2","0.3","0","0"
"50","13.327","100.95881","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","17.77","190715_Poo_TruePooFK180310_Full1","100.95881:928652 101.96216:0 102.96552:0","","0","13.4","13.1","3.4","3.1","1.6","4.2","41.4","7.6","11.3","4.4","2.7","0.9","0","15.1","2.9","29.4","26.3","4.6","10.3","3.8","4.7","10.9","16.9","7.4","2.9","7.4","14.4","11.9","10","4.7","21.9","4.3","31.3","3.3","22.3","3.2","9.8","6.6","20.1","0","0","0.4","9.6","0.4","0","3.1","10.1","0.4","0.4"
"51","19.389","100.98443","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","42.29","190715_Smp_FK180310S62C1-DCM_B","100.98443:18349224 101.98778:176526 102.99114:226133","","0.8","10.9","3","2.2","0.7","0.9","10.4","6","1.3","3.5","0.4","0.8","0.3","0.5","3","2.1","1.3","4.9","1.1","0.9","409.5","1.4","1.5","14.7","1.4","1.3","26.9","3.1","1.6","211.3","3.4","5.4","0","1","4.7","0.8","1","220.8","0.8","7.5","1.4","1","3","1","1.3","0.9","0.9","0.6","1.3","4"
"52","10.119","100.98454","Unknown","[M-H]-","","0.2","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.22","190715_Poo_TruePooFK180310_DDAneg20","100.98454:797443 101.98789:0 102.99125:530644","52.8344:6475 54.13555:7453 56.99462:16974 57.03341:19721 58.70209:6972 62.05759:8615 63.10036:7323 65.93451:6920 68.16727:6478 74.99262:179415 78.90894:6459 83.05492:8056 85.67957:6411 93.99039:7322 96.12246:8008 98.44427:7347 100.92488:49925 100.94491:12235 100.96005:12402 101.02332:7383 101.05968:22396","0.1","2.6","0.5","0.4","7.2","0.2","6","0.3","7.2","0.8","6.2","0.3","0.4","0.1","2.2","0.7","0.5","0.4","0.9","0.4","0.2","3.3","0.5","0.8","0","2","0.1","3.7","0.4","0.4","0.3","0.3","2.1","0.5","0.2","0.8","0.6","0","0.5","0.3","0.6","0.7","0.4","0.4","0.2","0.5","0.4","0.5","0.2","3.7"
"53","10.947","102.05486","Unknown","[M-H]-","","0.86","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","16.01","190715_Poo_QC-KM1906_E","102.05486:740953 103.05821:0 104.06157:0","","1.3","26.8","52.5","31.2","0.5","3.8","0.5","16","13","19.7","2.6","7","3.9","8.4","7.6","7","22.4","16.5","15.5","9.5","33.3","11.9","16.2","13.6","22.2","11.1","11.3","9.2","16.4","11.5","13.4","18.8","9.5","15","6.3","17","15.1","16.8","13","27.8","5.6","1.9","27.3","10.1","1.2","0.8","14.3","12.6","24.3","26.1"
"54","6.397","102.0549","Unknown","[M-H]-","","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.54","190715_Std_4uMStdsMix1InH2O_1","102.0549:264233 103.05825:65588 104.06161:0","","1.1","1.1","5.1","2.6","2.3","3.1","3.8","1","1.4","2","1.7","1.5","0.8","2.7","2.8","3.5","1.1","3.4","5.2","2.6","4.8","1.2","2.9","1","3","1.7","1","0.9","4.8","3.6","1.1","1.3","1.3","2.5","2.6","4.2","1.1","1.2","2.3","3.7","8.2","10.3","6.5","10.2","1.4","1.2","1.6","2.9","3.8","1.5"
"55","10.45","103.00246","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.89","190715_Smp_FK180310S77C1-25m_A","103.00246:467466 104.00581:111212 105.00917:0","","0.4","1.1","2.5","1.5","1.6","1.6","0.5","7.5","0","1.2","1","0.7","0.9","0.3","2.8","0.3","2.1","0.3","3.3","0.2","4","4.5","6.7","1.1","9.3","0.2","1.9","1.3","1.8","4","3.7","2.4","5.5","2.4","2","3","3","1.5","0.4","1","0","0","0","0.5","0.4","0.5","0","1.4","0","0.8"
"56","12.404","103.00259","Unknown","[M-H]-","","0.72","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","13.15","190715_Poo_QC-KM1906_F","103.00259:1310333 104.00594:76276 105.0093:0","","10.7","12.6","16.8","26.3","5.9","0.8","1.9","18.9","8.2","6.5","1.5","4.8","2.5","15.5","11.4","10","19.2","14.3","17.4","13.7","13.2","6.3","13.1","8.9","7.2","9.3","9","12","10","16","8.4","10.3","7.7","11.6","11.3","11.1","7.2","7.7","12","4.2","14","33","27.4","24.9","1.5","6.6","1.5","9.5","7.3","23"
"57","13.513","103.99774","Unknown","[M-H]-","","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","11.24","190715_Blk_KM1906U14-Blk_C","103.99774:828782 105.00109:0 106.00445:0","","13.6","16.2","15","1.3","6.7","7.5","8.3","1.5","19.1","2","3.8","9","1","0.8","1.6","1.5","8.7","8.9","15.9","22.9","2.8","2.3","13","5.5","11.5","5.7","12.4","2.5","17.3","3.3","13.2","8.6","7","6.2","4.4","4.8","8.7","2.4","6.7","7.1","1.5","1.5","3.2","15.6","2","1.9","1.7","9.9","6.6","17"
"58","3.109","105.93483","Unknown","[M-H]-","ion correlated with 286; ion correlated with 508","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","13.5","190715_Std_4uMStdsMix2InMatrix_1","105.93483:733303 106.93818:0 107.94154:315333","","1.9","2.7","13.9","13.9","0.4","0.9","0.6","1.6","1.3","1.1","0.4","0.3","0.3","2.9","1","1.8","1.1","0.9","1.4","17.4","0.4","1","1.7","0.8","0.5","1","0.2","1.7","1.3","0.5","1.6","0.5","0.2","3.1","1.3","0.5","1.8","0.7","0.6","1.4","1.9","2.7","13.8","11.8","1","1.6","21.2","15.8","17.2","7.3"
"59","9.282","106.92165","Unknown","[M-H]-","ion correlated with 449; ion correlated with 446; ion correlated with 420; ion correlated with 482; ion correlated with 480; ion correlated with 518; ion correlated with 448","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2092.99","190715_Smp_FK180310S64C1-25m_A","106.92165:428223 107.925:0 108.92836:456776","","7.4","1.6","2.6","11.1","2.1","1.7","2.3","16","3084","7799","12.1","5.4","39.2","1060.2","948.3","18.4","925.5","7581.4","13.5","15","20","6655.2","46.2","17.5","16.1","2865.4","8309.9","6106.7","5731.1","3506.6","19.2","2485.6","15.2","7664.7","36.4","2366.5","13.3","3565.6","44.3","2242.6","0","0","0","2.1","0","2.2","3.1","1.9","2.6","2.3"
"60","13.231","107.94374","Unknown","[M-H]-","","0.48","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","57.56","190715_Poo_TruePooFK180310_DDAneg20","107.9439:778138 108.94725:0 109.95061:0","53.7634:6993 54.15179:7939 56.22421:6340 57.78062:6369 65.01338:46478 65.99738:20691 74.10321:7670 79.95621:144801 80.6804:7420 85.23222:6672 95.95125:10198 96.75928:7705 107.94372:825093 108.0385:22127","48","11.8","11.4","9.4","32.3","10.4","8.8","107.8","88.7","41.9","16.6","24.2","60.4","14.6","25.7","22.9","69.8","33.5","22","11.6","21.9","32.1","37.4","8.6","102.3","27","13","7.3","55.1","132.6","86.5","8.7","10.2","36.9","75.2","49.8","58.7","90.3","56.2","60.3","4.5","2.1","1.1","3.1","3.1","0.9","1.4","2.5","1.2","3.3"
